,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit
1928,1,54,1,1,3,1,3,0,42,3,2,1618.0
1929,1,30,0,0,2,1,4,0,23,2,3,2498.0
1930,1,46,1,3,2,1,1,0,41,2,2,2564.0
1931,1,43,1,3,2,1,3,0,34,4,4,10540.0
1932,1,34,1,2,2,1,0,0,28,3,3,13384.0
1933,1,55,1,3,2,1,3,0,48,2,4,16208.0
1934,1,36,0,2,6,1,4,0,27,3,4,3049.0
1935,1,44,1,1,2,1,3,0,33,4,3,19214.0
1936,1,39,1,2,6,1,2,0,25,2,3,3071.0
1937,1,34,1,2,2,2,3,0,29,1,3,13395.0
1938,1,40,1,3,2,1,2,0,31,3,4,17126.0
1939,1,42,1,2,0,2,2,0,36,3,2,8083.0
1940,1,36,1,3,2,0,1,0,28,2,3,8995.0
1941,1,26,0,1,3,2,4,0,13,2,3,2404.0
1942,1,42,1,1,3,1,1,0,32,2,2,2807.0
1943,1,55,1,0,2,1,1,0,36,3,2,3097.0
1944,1,45,1,3,6,2,3,0,37,2,2,10651.0
1945,1,61,1,2,3,2,2,0,47,2,3,2175.0
1946,1,41,1,4,0,1,0,0,28,3,0,28020.0
1947,1,35,0,1,2,2,4,0,23,3,3,2640.0
1948,1,34,1,2,2,2,0,0,27,1,4,31313.0
1949,1,37,1,2,3,1,3,0,31,2,4,7304.0
1950,0,46,1,2,5,3,2,0,32,2,3,3254.0
1951,1,26,1,1,0,0,1,0,21,3,2,1438.3
1952,1,54,0,3,3,1,4,0,41,4,4,3161.0
1953,0,47,0,3,2,2,4,0,36,3,4,7246.0
1954,1,56,0,5,2,1,4,0,36,4,4,3088.0
1955,1,42,0,4,6,2,4,3,32,3,2,13719.0
1956,1,30,1,1,6,1,1,0,18,1,3,4726.0
1957,1,32,1,1,6,1,4,0,36,3,3,6100.0
1958,1,40,1,2,3,2,3,0,28,2,4,19279.0
1959,1,33,0,1,2,1,4,0,20,2,4,3792.0
1960,1,64,1,0,2,1,4,0,53,3,4,2084.0
1961,1,33,1,1,3,2,3,0,28,3,3,34516.0
1962,1,52,1,3,4,1,3,0,43,2,2,6849.0
1963,1,59,0,0,5,1,4,0,39,3,4,2417.0
1964,1,41,0,4,5,2,5,0,33,4,3,5802.0
1965,1,38,1,2,6,1,1,0,31,2,2,2919.0
1966,1,29,1,2,2,0,4,0,20,1,2,2462.0
1967,1,43,0,3,1,1,5,0,38,4,2,1947.0
1968,0,40,1,3,3,2,3,0,29,2,4,18563.0
1969,1,37,0,1,2,1,4,0,36,3,3,3992.0
1970,1,32,1,1,3,1,4,0,14,2,2,3568.0
1971,1,36,1,2,2,2,2,0,27,3,2,7776.0
1972,0,58,1,0,3,3,1,0,42,2,3,1438.3
1973,1,53,1,3,3,1,3,0,36,3,3,9355.0
1974,1,37,0,3,6,2,5,0,32,4,4,19636.0
1975,1,47,1,2,6,2,1,0,36,3,3,7327.0
1976,1,36,1,1,5,2,0,0,25,3,2,7049.0
1977,1,26,0,0,5,2,1,0,18,3,2,2033.0
1978,1,38,0,1,2,1,1,0,20,1,3,5153.0
1979,1,32,0,0,3,1,1,0,22,2,2,2062.0
1980,1,37,0,3,2,2,4,0,31,3,4,2005.0
1981,1,26,1,1,6,2,4,0,13,2,3,2479.0
1982,1,55,0,1,2,1,1,0,46,4,4,4589.0
1983,1,35,1,2,6,1,3,0,36,2,2,2263.0
1984,1,58,1,3,3,1,2,0,46,3,2,8184.0
1985,1,32,1,0,2,2,5,0,27,3,3,9238.0
1986,1,47,1,3,3,1,3,0,36,3,3,30210.0
1987,1,32,1,0,2,2,4,0,26,3,3,6942.0
1988,1,56,1,3,3,1,2,0,37,3,3,14551.0
1989,1,34,0,2,1,2,4,0,13,1,2,1438.3
1990,1,65,1,0,6,2,5,0,56,2,2,11332.0
1991,1,55,1,2,5,1,0,0,48,2,3,30967.0
1992,1,43,1,0,3,1,3,0,36,3,3,7866.0
1993,1,31,1,2,0,1,4,0,21,2,4,2718.0
1994,1,54,0,1,0,1,4,0,36,2,4,3084.0
1995,1,52,1,3,2,1,3,0,42,2,4,17302.0
1996,1,48,1,3,0,0,1,0,36,3,3,12159.0
1997,1,54,0,1,3,2,4,0,47,4,3,2797.0
1998,1,33,1,1,5,2,2,0,28,3,4,2618.0
1999,0,26,0,0,4,2,4,0,15,2,3,1442.0
2000,1,30,0,2,5,1,4,0,24,2,1,2063.0
2001,1,49,0,5,2,1,4,0,43,2,3,8154.0
2002,1,36,0,2,6,0,1,0,20,3,2,9735.0
2003,1,56,1,4,6,1,3,0,49,4,2,4310.0
2004,1,53,1,3,5,1,3,0,36,3,1,11450.0
2005,0,39,1,2,5,1,0,0,26,3,4,8906.0
2006,1,34,1,3,0,1,2,0,23,3,2,4245.0
2007,1,53,1,2,0,1,3,0,45,4,4,21953.0
2008,1,32,1,0,2,2,1,0,21,1,3,1614.0
2009,1,39,1,2,2,1,3,0,22,4,2,5140.0
2010,1,57,1,1,3,1,0,0,46,3,4,31762.0
2011,1,48,0,4,2,2,5,0,40,4,4,11692.0
2012,1,37,1,3,6,1,2,0,30,2,4,16043.0
2013,1,36,1,1,2,1,3,0,32,4,3,15488.0
2014,1,39,1,3,0,0,1,0,34,3,2,2503.0
2015,1,31,1,0,2,0,4,0,36,3,2,3312.0
2016,1,31,1,2,2,2,1,0,36,2,4,6269.0
2017,1,36,1,4,2,2,2,0,36,2,1,20337.0
2018,1,47,0,5,2,2,4,0,42,2,4,2224.0
2019,0,37,1,3,0,1,2,0,19,3,4,3100.0
2020,1,38,1,2,6,0,2,3,26,2,0,26437.0
2021,1,39,1,2,2,1,3,0,27,2,2,9959.0
2022,1,39,1,1,6,2,3,0,36,3,3,25008.0
2023,1,37,1,3,2,1,1,0,36,3,3,2031.0
2024,1,58,1,1,2,1,3,0,49,4,2,1654.0
2025,1,58,0,2,2,1,4,0,39,4,3,4608.0
2026,1,37,1,3,2,1,1,0,36,4,1,3908.0
2027,1,54,1,3,2,1,3,0,46,3,2,2798.0
2028,1,45,0,3,5,2,4,0,39,4,1,2551.0
2029,1,36,0,2,2,1,5,0,26,2,2,8621.0
2030,1,53,1,3,2,1,1,0,43,4,2,7451.0
2031,1,34,0,1,0,1,4,0,30,3,3,2617.0
2032,0,35,1,4,2,1,3,0,24,3,4,12634.0
2033,1,32,1,3,2,1,1,0,18,3,3,6407.0
2034,1,38,1,2,5,1,4,0,27,2,4,1438.3
2035,1,37,1,3,5,1,3,0,28,2,2,2672.0
2036,1,37,0,3,3,1,5,0,36,3,4,11948.0
2037,1,47,0,2,2,2,4,0,36,3,3,2677.0
2038,1,52,0,3,1,2,5,0,36,2,1,24703.0
2039,1,54,1,3,3,1,2,0,43,3,4,2240.0
2040,1,53,1,3,0,1,3,0,40,4,4,6052.0
2041,1,33,0,3,0,2,4,0,23,4,1,2562.0
2042,1,49,1,2,2,1,2,0,43,4,4,15377.0
2043,0,37,1,0,1,1,0,0,22,3,4,8654.0
2044,1,31,1,1,5,1,1,0,24,2,3,1438.3
2045,1,43,1,3,2,2,0,0,31,3,3,1438.3
2046,1,39,1,1,5,1,3,0,26,2,3,16040.0
2047,1,38,1,2,3,1,1,0,36,3,1,2801.0
2048,1,62,0,1,5,1,4,0,49,4,2,2658.0
2049,1,58,0,1,6,1,1,0,48,3,2,12423.0
2050,1,39,0,2,3,1,5,0,27,1,3,9347.0
2051,1,30,1,2,0,0,1,0,22,3,4,3143.0
2052,1,46,1,4,1,1,3,0,39,3,1,5106.0
2053,1,39,1,2,0,1,2,0,31,3,2,9871.0
2054,1,53,0,1,0,1,1,0,43,4,2,1525.0
2055,1,34,1,1,5,1,0,0,36,2,1,19630.0
2056,1,54,0,0,2,0,4,3,36,3,1,12547.0
2057,1,54,1,3,3,2,3,0,36,1,3,17686.0
2058,1,39,1,2,5,1,2,0,28,3,5,3257.0
2059,1,36,0,3,2,1,4,0,28,3,2,4824.0
2060,1,38,1,3,3,1,1,0,32,6,2,8603.0
2061,1,45,1,4,6,1,2,0,36,1,1,11498.0
2062,1,28,0,0,2,0,4,0,23,1,3,3818.0
2063,1,37,0,1,3,2,5,0,36,2,2,16594.0
2064,1,57,1,0,2,1,1,0,48,2,2,5387.0
2065,1,48,0,4,2,1,4,0,36,1,1,2930.0
2066,1,33,1,0,6,2,1,0,36,1,1,10023.0
2067,1,38,1,1,5,1,2,0,25,2,3,9303.0
2068,1,36,1,3,6,1,2,0,36,2,2,2956.0
2069,1,37,1,2,3,1,2,0,30,1,2,2218.0
2070,1,36,1,1,6,1,3,0,26,2,1,9959.0
2071,1,54,0,3,5,1,1,0,49,3,2,5335.0
2072,1,52,1,1,2,1,2,0,43,3,2,7187.0
2073,1,53,0,1,2,1,4,0,39,2,4,2590.0
2074,1,27,0,1,3,2,4,0,19,1,3,4255.0
2075,1,32,0,0,3,1,4,0,26,2,3,2778.0
2076,1,57,1,4,2,1,0,0,51,3,1,10711.0
2077,0,58,1,2,5,2,0,0,46,3,4,16163.0
2078,1,54,0,2,3,1,4,0,45,1,1,2513.0
2079,1,45,1,3,2,0,2,0,37,1,1,3291.0
2080,1,36,0,2,4,0,4,0,25,2,4,8917.0
2081,1,39,0,2,2,1,1,0,29,5,2,4955.0
2082,1,39,0,1,2,1,1,0,30,1,2,2909.0
2083,1,34,1,3,3,2,3,3,21,4,3,34516.0
2084,1,54,0,2,5,1,1,0,43,1,1,1438.3
2085,1,54,1,2,3,1,3,0,49,1,4,14015.0
2086,1,36,1,2,2,1,2,0,28,2,2,2540.0
2087,1,37,1,2,3,0,0,0,24,2,2,3497.0
2088,1,27,1,0,5,1,1,0,15,3,4,3682.0
2089,1,55,0,4,2,2,4,0,41,2,1,4430.0
2090,1,26,1,0,6,2,5,0,16,3,2,3877.0
2091,1,56,1,1,2,1,2,0,36,2,3,15124.0
2092,1,58,0,2,2,1,4,0,53,3,1,7712.0
2093,1,42,0,2,2,3,5,0,34,2,2,19373.0
2094,1,30,1,1,0,2,5,0,13,3,3,21590.0
2095,1,38,1,1,3,1,2,0,32,2,1,3657.0
2096,1,47,0,2,5,0,5,3,35,1,4,32444.0
2097,1,33,0,1,2,2,1,0,24,1,2,5830.0
2098,0,54,0,2,4,1,4,0,47,4,3,1438.3
2099,1,65,0,1,2,2,5,0,55,2,4,6463.0
2100,1,33,1,2,3,2,2,0,23,2,1,2400.0
2101,1,44,0,1,1,0,4,0,39,2,4,2311.0
2102,1,57,0,3,6,1,1,0,48,2,2,3585.0
2103,1,34,1,3,5,1,3,0,25,3,2,9131.0
2104,1,63,0,0,5,2,1,0,56,6,4,1438.3
2105,1,37,0,3,3,2,4,0,31,1,3,1438.3
2106,1,39,1,2,4,1,2,0,36,3,2,5471.0
2107,1,39,1,2,3,1,3,0,34,3,3,8823.0
2108,1,55,1,1,2,1,2,0,44,2,4,2173.0
2109,0,37,1,2,2,2,0,0,25,3,0,5616.0
2110,1,57,1,1,1,1,3,0,51,2,2,8571.0
2111,1,45,0,2,2,0,4,0,36,6,3,2803.0
2112,1,53,1,4,2,1,3,0,36,2,2,3924.0
2113,1,37,1,2,2,2,2,0,23,1,2,5663.0
2114,1,60,0,0,5,1,4,0,49,1,2,3955.0
2115,1,29,0,0,5,2,4,0,23,3,4,7997.0
2116,1,56,0,4,5,1,4,0,36,1,5,3652.0
2117,1,37,1,2,2,1,3,0,27,2,1,12702.0
2118,1,43,1,1,3,1,2,0,23,3,2,7189.0
2119,1,58,1,1,2,1,3,0,42,3,1,12421.0
2120,1,29,0,0,4,0,4,0,17,2,4,2585.0
2121,1,38,1,2,3,1,0,0,29,1,2,2818.0
2122,0,65,1,1,6,2,4,0,36,4,4,2351.0
2123,1,62,0,1,2,1,4,0,49,2,2,3143.0
2124,1,53,1,1,2,3,3,0,42,5,4,6514.0
2125,1,26,0,0,2,2,1,0,17,3,3,3119.0
2126,0,46,0,3,3,2,4,3,39,0,4,13092.0
2127,1,51,0,1,0,1,1,0,44,2,1,1438.3
2128,1,39,1,2,5,1,4,0,34,2,4,3702.0
2129,1,51,0,1,3,1,5,0,36,2,3,9095.0
2130,1,59,1,2,3,1,1,0,50,3,2,2701.0
2131,1,56,1,3,6,1,1,0,45,2,4,1813.0
2132,1,56,0,2,2,1,5,0,36,3,2,5335.0
2133,1,31,1,1,2,1,1,0,20,2,5,2469.0
2134,1,37,1,0,3,0,1,0,36,1,5,3091.0
2135,1,36,1,2,3,2,1,0,32,5,2,2683.0
2136,1,26,0,1,6,2,5,0,15,4,3,5464.0
2137,1,61,0,0,2,1,4,0,53,1,2,2942.0
2138,1,26,1,0,3,2,4,0,36,3,3,2735.0
2139,1,35,1,2,0,1,3,0,36,2,4,15279.0
2140,1,53,1,3,0,1,0,0,43,2,5,14938.0
2141,1,59,1,2,3,1,4,0,42,3,5,4328.0
2142,1,37,1,1,2,2,3,0,24,4,4,34516.0
2143,1,38,1,3,3,1,2,0,26,4,2,5824.0
2144,1,56,0,5,1,1,5,0,48,2,2,11281.0
2145,1,37,1,2,5,1,2,0,36,3,5,7959.0
2146,1,33,1,1,2,1,0,0,21,1,3,4459.0
2147,1,38,1,2,0,1,3,0,24,1,5,17162.0
2148,1,56,1,1,5,1,0,0,50,3,5,16254.0
2149,1,59,1,0,3,1,3,0,47,1,2,3278.0
2150,1,30,1,1,4,1,4,0,17,1,2,7173.0
2151,1,56,1,2,3,1,1,0,36,2,3,3295.0
2152,1,33,1,2,6,2,0,0,15,2,2,25033.0
2153,1,31,1,0,2,0,2,0,24,2,2,4232.0
2154,1,26,1,1,0,2,1,0,36,4,3,2703.0
2155,1,29,1,1,2,1,4,0,18,1,4,2710.0
2156,1,53,0,2,5,1,4,0,42,1,5,2322.0
2157,1,35,0,0,3,2,4,0,36,3,4,5931.0
2158,1,35,1,2,5,3,0,0,29,1,2,3300.0
2159,1,56,0,4,3,1,4,0,51,2,3,1438.3
2160,1,35,0,1,5,2,5,3,27,3,2,34516.0
2161,1,35,1,3,5,1,1,0,36,2,5,8682.0
2162,0,32,1,1,3,0,2,0,13,3,3,12616.0
2163,1,49,1,4,0,3,4,0,43,2,4,9652.0
2164,1,36,1,4,2,0,0,0,29,2,2,1651.0
2165,1,37,1,3,6,1,2,0,29,1,5,2576.0
2166,1,58,1,1,3,1,2,0,47,1,4,2212.0
2167,1,35,0,2,3,1,4,0,21,6,3,2157.0
2168,1,39,0,2,2,1,1,0,26,1,2,2575.0
2169,1,65,0,0,5,2,4,0,56,1,2,8705.0
2170,1,65,1,0,3,1,4,0,56,3,5,3838.0
2171,1,51,1,2,6,1,0,0,42,1,4,10306.0
2172,1,56,0,1,5,1,1,0,40,2,5,5366.0
2173,1,58,1,0,3,1,3,0,36,3,2,2994.0
2174,0,39,1,1,5,1,4,0,36,3,3,4247.0
2175,1,51,0,1,0,2,4,0,36,4,2,1737.0
2176,1,58,1,4,5,2,1,3,50,2,3,18431.0
2177,1,34,0,3,2,1,4,0,23,3,3,2263.0
2178,1,39,1,3,6,2,3,0,23,1,4,2718.0
2179,1,54,0,1,0,1,5,0,43,3,2,5839.0
2180,1,26,0,2,3,2,5,0,13,0,3,5137.0
2181,1,53,1,1,2,2,3,0,43,2,3,11909.0
2182,1,32,1,3,0,2,3,0,21,3,5,21390.0
2183,1,49,1,3,3,1,2,0,39,1,4,9264.0
2184,1,39,0,2,5,1,4,0,26,2,5,5484.0
2185,0,32,1,2,2,1,1,0,22,3,5,4739.0
2186,0,30,1,1,0,0,4,0,19,3,3,7970.0
2187,1,37,1,1,5,2,3,0,36,1,2,3127.0
2188,1,38,1,2,5,2,1,0,36,1,2,7756.0
2189,1,46,1,2,5,2,0,0,33,2,3,34516.0
2190,1,36,1,2,5,1,2,0,36,3,4,5605.0
2191,1,33,1,1,4,1,3,0,36,3,2,2946.0
2192,1,58,0,3,4,2,4,0,54,2,3,8886.0
2193,1,46,1,4,1,1,0,0,36,2,5,3104.0
2194,1,39,1,5,6,1,3,0,36,3,3,19435.0
2195,1,54,0,2,1,1,4,0,46,3,3,3312.0
2196,1,50,1,3,3,1,0,0,40,1,4,34516.0
2197,1,41,1,3,0,2,2,0,33,1,4,5246.0
2198,1,53,1,1,2,3,2,0,41,1,2,2432.0
2199,1,36,0,5,2,1,4,0,30,3,3,3103.0
2200,1,38,1,3,6,1,0,0,33,3,4,30746.0
2201,0,55,0,2,0,2,5,3,36,3,3,34516.0
2202,1,45,1,4,0,3,0,0,40,2,2,11962.0
2203,1,36,1,2,3,2,3,0,27,3,3,14690.0
2204,1,45,1,1,2,2,1,0,32,1,2,6629.0
2205,1,38,1,4,2,1,1,0,27,2,4,5535.0
2206,1,35,0,2,3,1,4,0,22,3,3,2544.0
2207,1,48,1,3,0,1,4,0,37,3,3,3305.0
2208,1,51,1,2,5,2,0,0,36,2,4,34516.0
2209,1,37,0,1,0,2,5,0,20,2,5,9466.0
2210,1,33,0,2,1,2,5,0,21,3,4,5297.0
2211,1,31,1,1,0,1,3,0,36,3,3,4260.0
2212,1,40,0,4,0,2,4,0,26,1,2,7291.0
2213,1,43,1,4,3,3,3,0,37,2,3,13882.0
2214,1,63,1,0,2,1,1,0,56,2,5,6500.0
2215,1,35,0,4,6,1,4,0,30,3,4,1626.0
2216,1,31,0,1,3,2,4,0,22,1,5,6662.0
2217,1,36,1,4,5,1,3,0,25,3,3,5846.0
2218,1,34,1,1,3,1,2,0,27,1,2,8063.0
2219,1,29,1,0,6,1,2,0,23,3,2,6224.0
2220,1,55,1,1,1,1,2,0,49,2,4,4597.0
2221,0,46,1,2,2,2,1,0,31,3,5,7869.0
2222,1,45,1,2,0,1,2,0,35,3,2,17884.0
2223,0,52,0,0,1,2,4,0,36,2,3,1438.3
2224,1,40,0,3,3,1,4,0,32,1,3,2046.0
2225,1,46,0,4,5,1,4,0,36,2,2,6370.0
2226,1,54,0,2,2,1,4,0,46,2,2,2737.0
2227,1,36,1,1,2,2,4,0,25,1,2,2622.0
2228,0,44,1,3,2,1,1,0,33,3,3,7266.0
2229,1,37,0,2,5,2,4,0,30,3,3,2258.0
2230,1,35,1,3,2,2,3,0,25,2,3,6510.0
2231,1,64,0,0,6,1,5,0,55,1,4,2508.0
2232,1,52,0,2,5,1,5,0,36,1,2,4006.0
2233,1,37,0,5,3,2,1,0,19,1,2,3252.0
2234,1,45,0,4,5,1,5,0,26,3,1,16317.0
2235,1,28,1,1,6,2,1,0,15,3,1,2109.0
2236,1,65,0,1,2,1,4,0,56,2,0,7023.0
2237,1,55,1,0,2,1,0,0,42,2,1,8302.0
2238,1,55,1,2,2,1,3,0,47,3,3,9959.0
2239,1,41,1,4,5,2,1,0,36,3,4,3636.0
2240,1,57,0,2,3,1,4,0,46,1,1,5184.0
2241,1,37,1,2,3,2,2,0,29,1,4,14575.0
2242,1,29,1,0,0,0,5,0,15,3,2,3107.0
2243,1,62,0,0,0,1,1,0,49,1,2,1438.3
2244,1,42,1,4,0,3,2,0,25,3,3,3092.0
2245,1,47,0,1,2,1,4,0,36,2,1,8322.0
2246,1,44,0,0,2,1,4,3,36,3,2,10110.0
2247,1,34,0,1,3,1,4,0,28,3,4,2707.0
2248,1,37,1,1,2,2,5,0,32,1,3,4397.0
2249,1,33,0,2,2,2,5,0,21,3,2,5795.0
2250,1,40,1,4,5,1,3,0,23,3,2,9760.0
2251,1,51,1,2,1,2,1,0,40,2,0,6103.0
2252,1,65,1,1,3,1,1,0,56,2,2,2246.0
2253,1,46,1,3,2,2,3,0,35,3,4,4930.0
2254,1,27,1,0,2,2,1,0,16,1,2,3178.0
2255,1,37,0,1,3,3,4,0,30,5,0,3003.0
2256,1,34,0,1,1,1,5,0,25,3,3,2318.0
2257,1,34,1,0,2,1,1,0,17,1,4,2638.0
2258,1,35,0,1,5,1,4,0,36,2,4,2004.0
2259,1,55,0,2,4,1,4,0,49,1,1,2414.0
2260,1,60,0,0,1,1,4,0,45,2,4,1438.3
2261,1,56,1,2,2,1,2,0,44,1,2,2043.0
2262,1,52,1,2,3,2,3,0,46,3,2,34516.0
2263,1,45,0,4,5,1,1,0,36,1,3,3111.0
2264,1,56,1,1,2,1,0,0,48,3,4,2585.0
2265,0,26,1,0,2,2,4,0,13,2,4,2469.0
2266,1,30,1,1,6,2,4,0,19,2,0,8744.0
2267,1,34,1,3,3,1,3,0,23,1,4,4185.0
2268,1,39,1,3,5,1,2,0,36,2,4,4759.0
2269,1,36,1,3,2,2,0,0,36,2,4,24457.0
2270,1,32,1,3,6,2,0,0,20,2,2,14244.0
2271,0,48,1,4,1,2,3,0,28,3,4,6572.0
2272,1,50,0,2,5,1,5,0,34,3,2,23381.0
2273,1,39,0,2,5,1,4,0,26,3,2,3471.0
2274,1,61,0,0,2,1,4,0,51,2,1,2250.0
2275,1,65,0,1,6,1,5,0,53,3,2,15965.0
2276,1,45,0,1,3,0,4,0,36,2,2,9433.0
2277,1,34,1,3,5,0,0,0,28,3,3,9180.0
2278,1,37,1,3,2,1,1,0,36,2,4,8818.0
2279,1,44,0,3,2,2,4,0,36,1,3,4066.0
2280,1,56,1,1,5,1,3,0,36,1,1,9031.0
2281,1,36,1,4,6,2,1,0,36,1,2,9887.0
2282,1,65,0,0,2,1,4,0,53,3,5,4161.0
2283,1,26,1,0,2,2,4,0,15,3,3,2740.0
2284,0,26,0,0,3,2,5,0,13,2,4,6152.0
2285,1,34,1,3,5,1,2,0,24,1,4,8167.0
2286,1,51,1,2,0,1,0,0,41,2,4,23742.0
2287,1,57,1,3,0,3,2,0,50,3,4,16791.0
2288,1,30,1,0,2,0,3,0,23,1,2,26783.0
2289,1,35,1,1,4,1,3,0,27,3,4,25516.0
2290,1,32,1,0,2,1,1,0,27,3,2,4815.0
2291,1,62,1,1,2,1,5,0,36,2,2,3198.0
2292,0,32,1,1,5,1,4,0,23,3,3,2218.0
2293,1,53,1,3,3,1,3,0,44,2,3,23462.0
2294,1,55,1,3,0,1,2,0,36,4,4,2252.0
2295,1,26,0,1,6,2,4,0,36,3,3,2557.0
2296,0,35,0,0,2,2,4,0,25,3,4,2300.0
2297,1,31,0,0,2,1,4,0,26,1,1,3540.0
2298,1,53,1,3,6,2,2,0,42,1,2,22938.0
2299,1,45,1,2,2,1,1,0,34,1,3,13129.0
2300,1,39,1,3,6,2,3,3,36,3,2,34516.0
2301,1,61,0,0,3,1,4,0,53,2,0,3396.0
2302,1,31,0,0,5,2,4,0,20,3,4,4712.0
2303,1,37,1,2,2,2,2,0,36,2,2,7638.0
2304,1,41,1,3,4,1,2,0,34,2,2,2624.0
2305,1,58,1,3,2,1,0,0,52,2,5,17934.0
2306,1,45,1,5,2,1,1,3,39,1,5,15198.0
2307,1,57,0,4,3,1,4,0,47,3,4,3191.0
2308,1,35,1,1,6,2,2,0,25,3,2,6053.0
2309,1,39,1,2,6,1,1,0,26,1,2,5510.0
2310,1,55,1,3,1,1,0,0,40,3,1,12875.0
2311,1,41,0,2,3,1,1,0,36,2,4,2602.0
2312,1,55,0,0,5,1,4,0,51,3,1,2041.0
2313,1,52,0,2,2,1,4,0,45,3,3,2548.0
2314,1,57,1,2,2,1,0,0,49,3,1,4698.0
2315,1,40,0,3,3,3,4,0,31,2,4,2222.0
2316,1,47,1,4,3,1,3,0,36,3,4,8217.0
2317,1,42,0,4,5,2,4,3,36,3,3,10091.0
2318,1,39,1,3,2,2,3,0,34,3,5,19074.0
2319,1,39,1,4,2,2,2,1,34,3,2,34516.0
2320,1,36,1,3,2,1,0,0,29,2,4,12852.0
2321,1,36,1,2,5,1,2,0,21,1,5,12763.0
2322,1,29,1,0,2,1,4,0,19,2,4,2827.0
2323,1,56,0,2,5,1,5,0,36,3,5,8242.0
2324,1,37,0,4,2,1,4,0,28,3,1,1825.0
2325,1,61,1,0,4,1,4,0,56,3,4,1438.3
2326,1,36,1,3,3,1,2,0,36,2,4,5497.0
2327,1,51,0,1,2,1,1,0,45,2,2,6778.0
2328,0,46,1,3,2,1,2,0,36,3,4,4267.0
2329,1,31,0,0,3,1,4,0,22,2,1,3273.0
2330,1,33,1,2,1,2,1,0,25,2,2,9371.0
2331,1,50,0,3,3,2,4,0,38,3,1,1438.3
2332,0,57,0,3,3,2,5,0,36,4,2,8389.0
2333,1,65,1,0,1,2,5,0,56,2,2,28410.0
2334,1,48,1,2,3,1,1,0,29,2,1,6168.0
2335,1,57,0,3,6,2,5,0,40,3,1,2111.0
2336,1,63,0,1,6,1,1,0,49,1,3,3141.0
2337,1,50,0,2,2,0,1,0,40,2,5,8307.0
2338,1,39,1,3,2,1,3,0,31,2,3,30753.0
2339,1,39,1,2,0,1,2,0,26,1,4,2731.0
2340,1,39,0,4,6,1,4,0,31,1,4,2890.0
2341,1,52,1,1,6,2,0,0,44,1,2,34516.0
2342,1,37,1,1,2,1,3,0,26,3,1,8058.0
2343,1,50,0,2,5,1,5,0,45,1,4,5660.0
2344,1,59,1,0,6,1,2,0,36,4,5,4230.0
2345,1,38,1,2,2,3,1,0,36,3,4,9515.0
2346,1,65,0,0,3,2,1,0,36,3,3,10962.0
2347,1,57,1,1,6,1,0,0,36,2,4,23848.0
2348,1,65,1,0,5,1,5,0,56,3,2,10144.0
2349,1,38,0,4,2,1,1,0,22,3,4,2997.0
2350,1,41,1,2,0,2,3,0,35,3,3,2647.0
2351,1,55,0,2,2,1,4,0,47,1,2,4580.0
2352,1,28,1,0,4,1,5,0,13,1,2,2608.0
2353,1,31,1,2,6,2,3,0,24,3,3,34516.0
2354,1,39,0,2,6,1,4,0,19,3,1,3156.0
2355,1,44,0,3,2,1,5,0,31,2,0,24936.0
2356,1,55,1,3,0,1,3,0,42,2,1,26101.0
2357,1,57,1,3,0,1,3,0,45,3,4,14270.0
2358,1,28,1,0,3,1,5,0,21,3,5,25618.0
2359,1,35,0,2,2,1,4,0,21,1,2,3230.0
2360,1,46,0,4,0,1,4,0,38,3,3,8881.0
2361,1,65,0,1,5,2,5,0,51,3,5,11037.0
2362,1,50,0,2,5,1,5,0,44,2,5,16763.0
2363,1,31,1,0,5,0,1,0,21,2,2,2621.0
2364,1,49,1,2,6,2,3,0,43,3,5,4939.0
2365,1,50,0,3,0,2,4,0,32,3,4,4419.0
2366,1,44,0,4,3,0,4,0,39,1,4,9235.0
2367,1,63,0,1,3,1,4,0,56,1,3,3055.0
2368,1,41,1,1,2,0,3,0,35,2,3,19412.0
2369,1,56,1,1,6,1,3,0,36,1,3,12786.0
2370,1,55,1,1,2,1,2,0,36,2,3,4666.0
2371,1,48,0,4,0,2,4,0,38,3,3,4894.0
2372,1,35,1,2,3,2,0,0,36,2,3,27389.0
2373,1,30,0,0,4,2,4,0,18,3,2,2132.0
2374,1,37,1,3,3,2,3,0,24,3,2,6590.0
2375,1,53,0,2,2,1,4,0,36,1,3,3176.0
2376,1,37,1,1,2,2,2,0,27,1,3,4288.0
2377,1,65,0,0,5,2,5,0,56,3,5,20130.0
2378,1,48,1,2,1,2,4,0,43,3,2,5945.0
2379,1,37,1,1,2,1,1,0,17,1,4,3350.0
2380,1,35,1,1,3,1,2,0,26,3,2,4008.0
2381,1,35,0,3,2,2,4,0,27,3,2,5780.0
2382,1,49,0,2,3,3,1,0,38,1,2,2497.0
2383,1,26,0,0,3,2,5,0,13,3,4,10286.0
2384,1,58,1,1,6,1,2,0,36,1,3,2347.0
2385,1,29,0,2,5,2,5,0,18,1,2,23125.0
2386,1,58,0,2,6,1,4,0,43,2,2,3034.0
2387,1,33,1,2,0,2,3,0,23,4,3,7081.0
2388,1,36,1,2,2,1,1,0,28,1,3,6824.0
2389,1,47,0,3,1,1,4,0,36,3,4,1438.3
2390,1,41,1,2,2,1,4,0,29,2,2,2683.0
